Experiment,Exp_Genotype,Vial Number,Genotype,Replicate,Treatment,Wolbachia,Date,Day,Time,Media,Pupae,Experimenter,Observations
fDEV016,fDEV016_356,44,356,7,Rapa,1,2/10/2020,20,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_356,44,356,7,Rapa,1,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_356,44,356,7,Rapa,1,2/12/2020,22,1028,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_356,44,356,7,Rapa,1,2/13/2020,23,1247,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_356,44,356,7,Rapa,1,2/14/2020,24,1300,Lee Group CT + antibiotics,0,SZ,
fDEV016,fDEV016_356,44,356,7,Rapa,1,2/15/2020,25,1215,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_356,44,356,7,Rapa,1,2/16/2020,26,1100,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_356,44,356,7,Rapa,1,2/17/2020,27,1038,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_356,44,356,7,Rapa,1,2/18/2020,28,1019,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_356,44,356,7,Rapa,1,2/19/2020,29,1215,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_356,44,356,7,Rapa,1,2/20/2020,30,1127,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_335,46,335,7,Rapa,1,1/26/2020,5,1200,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_335,46,335,7,Rapa,1,1/27/2020,6,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_335,46,335,7,Rapa,1,1/28/2020,7,1338,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_335,46,335,7,Rapa,1,1/29/2020,8,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_335,46,335,7,Rapa,1,1/30/2020,9,1126,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/3/2020,13,1345,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/4/2020,14,1118,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/5/2020,15,1215,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/7/2020,17,1145,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/9/2020,19,1230,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/10/2020,20,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/12/2020,22,1028,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/13/2020,23,1247,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/14/2020,24,1300,Lee Group CT + antibiotics,0,SZ,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/15/2020,25,1215,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/16/2020,26,1100,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/17/2020,27,1038,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/18/2020,28,1019,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/19/2020,29,1215,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_335,46,335,7,Rapa,1,2/20/2020,30,1127,Lee Group CT + antibiotics,0,DK,7 dead larva of various sizes
fDEV016,fDEV016_45,57,45,7,Rapa,0,1/26/2020,5,1200,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_45,57,45,7,Rapa,0,1/27/2020,6,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_45,57,45,7,Rapa,0,1/28/2020,7,1338,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_45,57,45,7,Rapa,0,1/29/2020,8,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_45,57,45,7,Rapa,0,1/30/2020,9,1126,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/3/2020,13,1345,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/5/2020,15,1215,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/6/2020,16,1100,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/7/2020,17,1145,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/8/2020,18,1130,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/9/2020,19,1230,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/10/2020,20,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/12/2020,22,1028,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/13/2020,23,1247,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/14/2020,24,1300,Lee Group CT + antibiotics,0,SZ,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/15/2020,25,1215,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/16/2020,26,1100,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/17/2020,27,1038,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/18/2020,28,1019,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/19/2020,29,1215,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_45,57,45,7,Rapa,0,2/20/2020,30,1127,Lee Group CT + antibiotics,0,DK,4 dead larva
fDEV016,fDEV016_321,71,321,7,Rapa,1,1/26/2020,5,1200,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_321,71,321,7,Rapa,1,1/27/2020,6,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_321,71,321,7,Rapa,1,1/28/2020,7,1338,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_321,71,321,7,Rapa,1,1/29/2020,8,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_321,71,321,7,Rapa,1,1/30/2020,9,1126,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/2/2020,12,1145,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/3/2020,13,1345,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/4/2020,14,1118,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/5/2020,15,1215,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/6/2020,16,1100,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/7/2020,17,1145,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/8/2020,18,1130,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/9/2020,19,1230,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/10/2020,20,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/12/2020,22,1028,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/13/2020,23,1247,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/14/2020,24,1300,Lee Group CT + antibiotics,0,SZ,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/15/2020,25,1215,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/16/2020,26,1100,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/17/2020,27,1038,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/18/2020,28,1019,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/19/2020,29,1215,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_321,71,321,7,Rapa,1,2/20/2020,30,1127,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_859,96,859,7,Rapa,1,1/26/2020,5,1200,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_859,96,859,7,Rapa,1,1/27/2020,6,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_859,96,859,7,Rapa,1,1/28/2020,7,1338,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_859,96,859,7,Rapa,1,1/29/2020,8,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/4/2020,14,1118,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/5/2020,15,1215,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/6/2020,16,1100,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/7/2020,17,1145,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/8/2020,18,1130,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/9/2020,19,1230,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/10/2020,20,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/12/2020,22,1028,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/13/2020,23,1247,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/14/2020,24,1300,Lee Group CT + antibiotics,0,SZ,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/15/2020,25,1215,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/16/2020,26,1100,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/17/2020,27,1038,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/18/2020,28,1019,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/19/2020,29,1215,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_859,96,859,7,Rapa,1,2/20/2020,30,1127,Lee Group CT + antibiotics,0,DK,small WB
fDEV016,fDEV016_256,100,256,7,Rapa,1,1/26/2020,5,1200,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_256,100,256,7,Rapa,1,1/27/2020,6,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_256,100,256,7,Rapa,1,1/28/2020,7,1338,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_256,100,256,7,Rapa,1,1/29/2020,8,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_256,100,256,7,Rapa,1,1/30/2020,9,1126,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_256,100,256,7,Rapa,1,1/31/2020,10,1300,Lee Group CT + antibiotics,0,HF,dead larva
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/6/2020,16,1100,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/7/2020,17,1145,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/8/2020,18,1130,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/9/2020,19,1230,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/10/2020,20,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/12/2020,22,1028,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/14/2020,24,1300,Lee Group CT + antibiotics,0,SZ,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/15/2020,25,1215,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/16/2020,26,1100,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/17/2020,27,1038,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/18/2020,28,1019,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/19/2020,29,1215,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_256,100,256,7,Rapa,1,2/20/2020,30,1127,Lee Group CT + antibiotics,0,DK,WB
fDEV016,fDEV016_843,107,843,7,Rapa,0,1/26/2020,5,1200,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_843,107,843,7,Rapa,0,1/27/2020,6,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_843,107,843,7,Rapa,0,1/28/2020,7,1338,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_843,107,843,7,Rapa,0,1/29/2020,8,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_843,107,843,7,Rapa,0,1/30/2020,9,1126,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/3/2020,13,1345,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/5/2020,15,1215,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/8/2020,18,1130,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/9/2020,19,1230,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/12/2020,22,1028,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/13/2020,23,1247,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/14/2020,24,1300,Lee Group CT + antibiotics,0,SZ,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/15/2020,25,1215,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/16/2020,26,1100,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/17/2020,27,1038,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/18/2020,28,1019,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/19/2020,29,1215,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_843,107,843,7,Rapa,0,2/20/2020,30,1127,Lee Group CT + antibiotics,0,DK,WB
fDEV016,fDEV016_853,112,853,7,Rapa,1,1/26/2020,5,1200,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_853,112,853,7,Rapa,1,1/27/2020,6,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_853,112,853,7,Rapa,1,1/28/2020,7,1338,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_853,112,853,7,Rapa,1,1/29/2020,8,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/3/2020,13,1345,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/5/2020,15,1215,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/6/2020,16,1100,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/8/2020,18,1130,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/9/2020,19,1230,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/10/2020,20,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/12/2020,22,1028,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/13/2020,23,1247,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/14/2020,24,1300,Lee Group CT + antibiotics,0,SZ,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/15/2020,25,1215,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/16/2020,26,1100,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/17/2020,27,1038,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/18/2020,28,1019,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/19/2020,29,1215,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_853,112,853,7,Rapa,1,2/20/2020,30,1127,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,1/26/2020,5,1200,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,1/27/2020,6,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,1/28/2020,7,1338,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/1/2020,11,1300,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/2/2020,12,1145,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/3/2020,13,1345,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/4/2020,14,1118,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/5/2020,15,1215,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/6/2020,16,1100,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/7/2020,17,1145,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/8/2020,18,1130,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/9/2020,19,1230,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/10/2020,20,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/12/2020,22,1028,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/13/2020,23,1247,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/14/2020,24,1300,Lee Group CT + antibiotics,0,SZ,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/15/2020,25,1215,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/16/2020,26,1100,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/17/2020,27,1038,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/18/2020,28,1019,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/19/2020,29,1215,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_W1118,133,W1118,7,Rapa,0,2/20/2020,30,1127,Lee Group CT + antibiotics,0,DK,ring of WB
fDEV016,fDEV016_365,149,365,7,Rapa,1,1/26/2020,5,1200,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_365,149,365,7,Rapa,1,1/27/2020,6,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_365,149,365,7,Rapa,1,1/28/2020,7,1338,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_365,149,365,7,Rapa,1,1/29/2020,8,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/2/2020,12,1145,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/4/2020,14,1118,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/5/2020,15,1215,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/7/2020,17,1145,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/8/2020,18,1130,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/9/2020,19,1230,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/12/2020,22,1028,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/13/2020,23,1247,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/14/2020,24,1300,Lee Group CT + antibiotics,0,SZ,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/15/2020,25,1215,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/16/2020,26,1100,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/17/2020,27,1038,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/18/2020,28,1019,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/19/2020,29,1215,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_365,149,365,7,Rapa,1,2/20/2020,30,1127,Lee Group CT + antibiotics,0,DK,ring of WB
fDEV016,fDEV016_783,155,783,7,Rapa,1,1/26/2020,5,1200,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_783,155,783,7,Rapa,1,1/27/2020,6,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_783,155,783,7,Rapa,1,1/28/2020,7,1338,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_783,155,783,7,Rapa,1,1/29/2020,8,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/3/2020,13,1345,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/4/2020,14,1118,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/6/2020,16,1100,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/8/2020,18,1130,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/9/2020,19,1230,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/12/2020,22,1028,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/13/2020,23,1247,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/14/2020,24,1300,Lee Group CT + antibiotics,0,SZ,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/15/2020,25,1215,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/16/2020,26,1100,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/17/2020,27,1038,Lee Group CT + antibiotics,0,DK,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/18/2020,28,1019,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/19/2020,29,1215,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_783,155,783,7,Rapa,1,2/20/2020,30,1127,Lee Group CT + antibiotics,0,DK,small WB
fDEV016,fDEV016_738,160,738,7,Rapa,1,1/26/2020,5,1200,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_738,160,738,7,Rapa,1,1/27/2020,6,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_738,160,738,7,Rapa,1,1/28/2020,7,1338,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_738,160,738,7,Rapa,1,1/29/2020,8,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_738,160,738,7,Rapa,1,1/30/2020,9,1126,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_738,160,738,7,Rapa,1,2/4/2020,14,1118,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_738,160,738,7,Rapa,1,2/5/2020,15,1215,Lee Group CT + antibiotics,0,ST,
fDEV016,fDEV016_738,160,738,7,Rapa,1,2/6/2020,16,1100,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_738,160,738,7,Rapa,1,2/7/2020,17,1145,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_738,160,738,7,Rapa,1,2/8/2020,18,1130,Lee Group CT + antibiotics,0,MBL,
fDEV016,fDEV016_738,160,738,7,Rapa,1,2/10/2020,20,1200,Lee Group CT + antibiotics,0,HF,
fDEV016,fDEV016_738,160,738,7,Rapa,1,2/11/2020,21,1038,Lee Group CT + antibiotics,0,ST,
